1	58251	W
1	58255	W
1	58259	R
1	58263	R
1	58267	W
1	58271	R
1	58275	W
1	58279	W
1	58283	W
1	65421	W
1	65425	R
1	65429	W
1	65433	R
1	65437	R
1	65441	R
1	65445	R
1	65449	R
1	65453	R
1	65457	R
1	65461	R
1	65465	R
1	65523	R
1	65527	W
1	65531	R
1	65532	W
1	37034	R
1	37038	R
1	37042	W
1	37046	R
1	36535	R
1	36539	R
1	36543	R
1	36547	W
1	36551	W
1	36555	R
1	36559	R
1	36563	R
1	36567	R
1	36571	W
1	36575	W
1	36579	W
1	36583	W
1	36587	R
1	36591	R
1	36595	R
1	36599	R
1	36603	R
1	36607	W
1	36611	R
1	36615	R
1	36619	W
1	36623	W
1	36627	W
1	36631	R
1	36635	W
1	36639	R
1	36643	W
1	36647	R
1	36651	R
1	36655	R
1	36659	W
1	36663	W
1	36667	W
1	36671	W
1	36675	R
1	36679	W
1	36683	R
1	36687	R
1	36691	R
1	36695	W
1	36699	W
1	36703	W
1	56962	W
1	56966	R
1	56970	R
1	56974	R
1	56978	R
1	56982	R
1	56986	W
1	48478	W
1	48482	R
1	48486	W
1	48490	W
1	48494	R
1	48498	W
1	48502	R
1	48506	W
1	48510	R
1	48514	R
1	48518	W
1	48522	W
1	48526	R
1	48530	R
1	48534	R
1	48538	W
1	48542	W
1	48546	W
1	48550	W
1	48554	R
1	48558	R
1	48562	W
1	48566	R
1	48570	W
1	48574	R
1	48578	W
1	48582	R
1	48586	R
1	48590	W
1	48594	R
1	45494	R
1	45498	R
1	45502	W
1	45506	R
1	45510	W
1	45514	W
1	45518	R
1	45522	W
1	45526	W
1	45530	W
1	45534	W
1	45538	R
1	45542	R
1	45546	W
1	45550	R
1	45554	W
1	45558	W
1	45562	W
1	45566	R
1	33776	W
1	33780	R
1	33784	R
1	33788	W
1	33792	R
1	33796	W
1	33800	R
1	33804	W
1	33808	W
1	33812	R
1	33816	R
1	39299	R
1	39303	W
1	33652	W
1	33656	W
1	33660	W
1	33664	R
1	33668	W
1	33672	W
1	33676	R
1	33680	W
1	33684	R
1	33688	W
1	33692	W
1	33696	R
1	33700	W
1	33704	W
1	33708	R
1	33712	R
1	33716	R
1	33720	W
1	33724	R
1	33728	R
1	33732	R
1	33736	R
1	32966	R
1	32970	W
1	32943	W
1	32947	R
1	32824	R
1	32816	W
1	32820	R
1	50274	W
1	50278	R
1	50282	W
1	50286	W
1	50290	W
1	50294	W
1	50298	R
1	50302	W
1	50306	R
1	50310	R
1	50314	R
1	50318	R
1	50322	R
1	50326	W
1	50330	W
1	50334	R
1	50338	W
1	50342	R
1	50346	W
1	50350	R
1	32818	W
1	32822	R
1	32826	R
1	32830	R
1	32834	R
1	32838	W
1	32842	R
1	32846	W
1	32850	W
1	32854	R
1	32858	W
1	32862	R
1	32866	W
1	32870	W
1	32874	R
1	32878	R
1	32882	W
1	32886	R
1	45236	R
1	45240	R
1	57949	R
1	57953	R
1	57957	W
1	57961	R
1	57965	R
1	57969	R
1	57973	R
1	40414	R
1	40418	R
1	40422	W
1	40426	R
1	40430	W
1	40434	R
1	40438	R
1	40442	R
1	40446	R
1	40450	R
1	40454	R
1	40458	R
1	40462	R
1	40466	R
1	40470	R
1	40474	R
1	49454	W
1	49458	R
1	49462	W
1	49466	R
1	49470	W
1	49474	W
1	49478	R
1	49482	R
1	49486	R
1	46174	W
1	46178	R
1	46182	W
1	46186	R
1	46190	W
1	46194	R
1	46198	W
1	46202	R
1	46206	R
1	46210	W
1	46214	R
1	46218	R
1	46222	W
1	46226	R
1	41500	W
1	41504	R
1	41508	W
1	41512	R
1	41516	W
1	41520	R
1	41524	W
1	41528	R
1	41532	R
1	41536	W
1	41540	W
1	41544	W
1	41548	R
1	41552	R
1	41556	R
1	41560	R
1	41564	R
1	41568	R
1	41572	W
1	40582	R
1	40586	W
1	40590	W
1	40594	R
1	40598	W
1	40602	R
1	40606	W
1	40610	R
1	40614	R
1	40618	R
1	40622	W
1	40626	W
1	40630	R
1	45146	W
1	45150	R
1	45154	W
1	45158	R
1	45162	W
1	45166	R
1	45170	W
1	45174	W
1	45178	W
1	45182	W
1	45186	R
1	45190	R
1	45194	W
1	45198	W
1	58789	W
1	58793	R
1	58797	W
1	63200	W
1	63204	R
1	52716	W
1	52720	W
1	52724	R
1	52728	R
1	52732	R
1	52736	R
1	52740	R
1	52744	R
1	52748	R
1	52752	W
1	52756	W
1	52760	R
1	62949	W
1	62953	R
1	62957	R
1	62961	W
1	62965	R
1	62969	R
1	62973	R
1	62977	W
1	62981	W
1	62985	W
1	62989	R
1	62993	R
1	62997	R
1	63001	W
1	63005	R
1	63009	W
1	39530	R
1	39534	W
1	39538	W
1	39542	W
1	39546	W
1	39550	R
1	39554	R
1	39558	W
1	39562	W
1	39566	W
1	39570	W
1	39574	R
1	39578	W
1	39582	R
1	39586	R
1	40094	W
1	40098	W
1	40102	R
1	40106	R
1	40110	R
1	40114	R
1	40118	W
1	40122	R
1	40126	R
1	40130	R
1	40134	R
1	40138	W
1	40142	W
1	40146	R
1	40150	W
1	40154	W
1	40158	W
1	40162	W
1	40166	W
1	40170	W
1	40174	R
1	40178	R
1	40182	R
1	40186	R
1	46781	W
1	46785	W
1	46789	R
1	46793	W
1	37556	W
1	37560	R
1	37564	R
1	37568	W
1	37572	W
1	37576	R
1	37580	W
1	37584	W
1	37588	R
1	37592	R
1	37596	R
1	37600	W
1	37604	W
1	37608	R
1	37612	R
1	37616	W
1	37620	R
1	37624	R
1	37628	R
1	37632	W
1	37636	W
1	37640	W
1	37644	R
1	37648	R
1	36077	W
1	36081	R
1	36085	W
1	36089	R
1	36093	W
1	36097	R
1	36101	W
1	36105	W
1	36109	W
1	36113	R
1	36117	W
1	36121	R
1	48098	R
1	53563	W
1	53567	W
1	53571	W
1	39370	W
1	39374	R
1	39378	R
1	39382	W
1	60312	R
1	60316	W
1	64906	R
1	64910	R
1	64914	R
1	64918	W
1	64922	W
1	64926	W
1	64930	W
1	57452	R
1	57456	W
1	57460	W
1	57464	R
1	58519	W
1	58523	R
1	58527	R
1	58531	R
1	58535	W
1	58539	W
1	58543	W
1	58547	R
1	61374	W
1	58192	W
1	58196	W
1	58200	W
1	58204	W
1	58208	W
1	58212	W
1	58216	R
1	58220	W
1	58224	W
1	58228	R
1	58232	R
1	58236	W
1	58240	R
1	58244	R
1	58248	R
1	58252	R
1	58256	W
1	58260	R
1	58264	W
1	58268	W
1	58272	W
1	58276	R
1	33268	W
1	33272	R
1	33276	W
1	33280	R
1	33284	R
1	33288	W
1	32797	W
1	32801	R
1	32805	W
1	32809	R
1	32813	W
1	32817	R
1	60881	R
1	60885	R
1	60889	R
1	60893	R
1	60897	R
1	60901	W
1	60905	W
1	60909	R
1	60913	R
1	60917	R
1	60921	R
1	60925	W
1	60929	W
1	60933	W
1	62688	W
1	62692	W
1	62696	R
1	62700	R
1	62704	W
1	62708	W
1	62712	W
1	62716	R
1	62720	W
1	62724	W
1	62728	R
1	62732	R
1	62736	W
1	62740	W
1	62744	W
1	62748	W
1	65003	R
1	65007	W
1	65011	W
1	65015	W
1	65390	W
1	65394	R
1	65398	W
1	65402	W
1	65406	W
1	65410	R
1	65414	R
1	65418	W
1	65422	W
1	65426	R
1	65430	R
1	65434	W
1	65527	W
1	65531	W
1	50178	R
1	50182	R
1	50186	R
1	50190	R
1	50194	R
1	50198	W
1	50202	R
1	50206	W
1	59760	W
1	59764	R
1	61637	W
1	61641	W
1	61645	R
1	61649	R
1	61653	R
1	61657	R
1	61661	R
1	61665	W
1	61669	W
1	61673	R
1	61677	R
1	61681	W
1	61685	R
1	61689	R
1	61693	W
1	61697	W
1	61701	W
1	61705	R
1	61709	W
1	63661	R
1	63665	R
1	63669	R
1	63673	W
1	63677	W
1	63681	R
1	63685	W
1	63689	R
1	63693	W
1	58354	R
1	58358	W
1	58362	W
1	58366	R
1	58370	W
1	58374	W
1	58378	R
1	64089	W
1	64093	W
1	34960	W
1	34964	W
1	34968	R
1	34972	R
1	34976	R
1	34980	W
1	34984	R
1	34988	R
1	34992	R
1	34996	R
1	35000	R
1	35004	R
1	35008	W
1	35012	W
1	35016	W
1	35020	R
1	35024	R
1	35028	R
1	35032	R
1	35036	W
1	35040	R
1	34029	W
1	34033	R
1	49201	R
1	58501	W
1	43586	W
1	43590	W
1	43594	W
1	43598	W
1	43602	W
1	43606	R
1	43610	R
1	43614	R
1	43618	R
1	43622	R
2	49152	R
2	49156	R
2	49160	W
2	49164	W
2	49168	R
2	47736	W
2	47740	R
2	47744	W
2	42167	R
2	42171	R
2	42175	R
2	42179	R
2	42183	R
2	42187	R
2	42191	W
2	42195	W
2	42199	R
2	42203	R
2	42207	R
2	42211	W
2	42215	W
2	50422	R
2	60205	W
2	60209	R
2	60213	R
2	42173	W
2	42177	R
2	42181	W
2	34836	R
2	34840	W
2	34844	W
2	34848	R
2	34852	W
2	34856	R
2	34860	R
2	34864	W
2	34868	W
2	34872	W
2	34876	W
2	34880	W
2	55370	W
2	55374	W
2	55378	R
2	55382	W
2	55386	W
2	55390	R
2	55394	W
2	55398	R
2	55402	R
2	51942	W
2	51946	W
2	51950	R
2	51954	R
2	51958	R
2	51962	W
2	51966	W
2	50621	W
2	50625	R
2	35895	W
2	35899	R
2	35903	W
2	35907	R
2	35911	R
2	35915	R
2	35919	W
2	35923	W
2	35927	W
2	35931	R
2	35935	R
2	35939	W
2	35943	R
2	35947	R
2	35951	R
2	35955	W
2	35959	W
2	35963	W
2	35967	W
2	35971	W
2	35975	W
2	35979	W
2	35983	R
2	35987	R
2	35991	R
2	35995	R
2	35999	W
2	36003	R
2	36007	W
2	36011	R
2	36015	W
2	36019	R
2	36023	R
2	36027	R
2	36031	R
2	36035	R
2	36039	W
2	36043	W
2	36047	W
2	36051	W
2	36055	W
2	36059	R
2	36063	R
2	36067	W
2	36071	W
2	36075	R
2	36079	R
2	36083	R
2	36087	W
2	36091	W
2	36095	R
2	36099	R
2	36103	R
2	36107	W
2	36111	R
2	36115	R
2	36119	R
2	36123	W
2	36127	R
2	36131	W
2	36135	W
2	33112	W
2	33116	R
2	53037	R
2	53041	W
2	53045	R
2	53049	W
2	53053	W
2	53057	W
2	53061	W
2	53065	R
2	46789	R
2	46793	W
2	46797	R
2	46801	R
2	46805	R
2	46809	R
2	46813	W
2	46817	W
2	46821	R
2	46825	R
2	46829	R
2	46833	R
2	46837	R
2	62556	R
2	62560	R
2	62564	R
2	62568	R
2	62572	W
2	62576	W
2	62580	W
2	62584	W
2	62588	W
2	62592	W
2	62596	R
2	62600	R
2	62604	W
2	62608	W
2	62612	W
2	62616	W
2	62620	W
2	62624	W
2	62628	W
2	62632	W
2	62636	W
2	65254	W
2	65258	W
2	65262	R
2	65266	W
2	65270	W
2	65274	W
2	65278	R
2	65282	W
2	65286	R
2	65290	R
2	65294	W
2	65298	R
2	65302	R
2	65325	R
2	65329	W
2	65333	W
2	65337	R
2	65341	W
2	65345	W
2	65349	R
2	65353	W
2	65357	W
2	65361	W
2	65365	W
2	65369	W
2	65373	R
2	65377	R
2	65381	R
2	65385	W
2	65389	W
2	65393	R
2	65397	W
2	65401	R
2	65405	R
2	65453	W
2	65457	W
2	65461	W
2	65465	R
2	37292	W
2	37296	R
2	37300	W
2	37304	W
2	37308	R
2	37312	W
2	37316	W
2	37320	W
2	37324	R
2	37328	R
2	37332	R
2	58009	W
2	58013	R
2	58017	W
2	44266	W
2	63053	R
2	63057	W
2	63061	R
2	63065	W
2	63069	R
2	63073	R
3	49152	W
3	49156	W
3	49160	R
3	49164	R
3	49168	W
3	49172	W
3	49176	W
3	49180	W
3	60559	W
3	60563	R
3	60567	W
3	60571	R
3	60575	W
3	60579	W
3	60583	R
3	60587	W
3	60591	W
3	60595	R
3	56906	W
3	56910	R
3	56914	W
3	43474	R
3	58613	W
3	58617	W
3	58621	W
3	58625	W
3	58629	R
3	38384	W
3	38388	R
3	38392	W
3	38396	R
3	38400	W
3	38404	W
3	38408	R
3	38412	R
3	38416	R
3	38420	R
3	38424	R
3	38428	W
3	38432	W
3	38436	R
3	37548	W
3	33563	W
3	33567	W
3	33571	R
3	33575	W
3	33579	R
3	33583	W
3	33587	W
3	33591	W
3	33595	W
3	33599	W
3	33603	W
3	33607	R
3	33611	W
3	33615	W
3	33619	W
3	33623	W
3	33627	R
3	33631	W
3	33635	R
3	33639	W
3	33643	W
3	33647	R
3	33651	R
3	45980	W
3	45984	W
3	41770	W
3	41774	R
3	41778	W
3	41782	W
3	41786	R
3	41790	W
3	41794	R
3	41798	W
3	41802	W
3	41806	W
3	41810	W
3	41814	R
3	41818	R
3	41822	R
3	41826	W
3	41830	R
3	41834	W
3	41838	R
3	41842	W
3	41846	W
3	41850	R
3	41854	W
3	41858	R
3	41862	W
3	41866	R
3	41870	W
3	41874	R
3	41878	W
3	41882	R
3	41886	W
3	41890	W
3	39031	W
3	39035	R
3	39039	W
3	47659	R
3	47663	W
3	47667	W
3	47671	R
3	47675	R
3	53604	W
3	53608	R
3	53612	R
3	53616	R
3	53620	R
3	53624	W
3	53628	W
3	53632	W
3	53636	R
3	45785	W
3	45789	W
3	45793	W
3	57765	W
3	57769	R
3	57773	W
3	57777	W
3	38965	R
3	38969	R
3	38973	W
3	38977	W
3	38981	R
3	38985	R
3	38989	R
3	38993	R
3	38997	R
3	39001	W
3	39005	R
3	39009	W
3	39013	R
3	39017	W
3	39021	R
3	39025	W
3	39029	R
3	39033	R
3	39037	R
3	39041	W
3	39045	R
3	39049	R
3	39053	R
3	39057	R
3	39061	W
3	39065	R
3	39069	W
3	39073	W
3	39077	R
3	39081	W
3	39085	W
3	39089	W
3	39093	W
3	39097	W
3	39101	R
3	39105	R
3	39109	W
3	39113	W
3	39117	R
3	39121	W
3	39125	W
3	39129	R
3	39133	W
3	39137	W
3	39141	R
3	39145	R
3	39149	R
3	39153	W
3	39157	R
3	39161	R
3	39165	R
3	39169	R
3	56191	R
3	56195	W
3	56199	R
3	56203	R
3	38065	R
3	38069	R
3	38073	W
3	35258	R
3	35262	W
3	35266	W
3	35270	W
3	35274	W
3	35278	W
3	35282	R
3	35286	R
3	48653	R
3	37929	R
3	51870	W
3	51874	W
3	51878	R
3	51882	W
3	51886	W
3	51890	R
3	51894	W
3	51898	W
3	51902	W
3	51906	W
3	51910	W
3	51914	R
3	64649	R
3	64653	R
3	64657	R
3	64661	R
3	64665	R
3	64669	R
3	64673	W
3	64677	R
3	64681	W
3	64685	W
3	64689	W
3	64693	W
3	64697	R
3	64701	R
3	64705	W
3	64709	W
3	64713	R
3	64717	W
3	64721	W
3	64725	W
3	63278	R
3	63282	R
3	63455	R
3	63459	R
3	63463	R
3	63467	R
3	50371	R
3	50375	R
3	50379	W
3	40156	R
3	40160	R
3	40164	W
3	40168	R
3	40172	R
3	40176	W
3	40180	R
3	44121	R
3	44125	R
3	44129	W
3	44133	R
3	44137	R
3	44141	W
3	44145	R
3	44149	W
3	44153	R
3	44157	R
3	44161	W
3	44165	R
3	44169	R
3	44173	R
3	44177	W
3	44181	R
3	44185	R
3	44189	W
3	44193	R
3	44197	R
3	44201	R
3	44205	R
3	44209	R
3	44213	R
3	36253	W
3	42587	W
3	39338	R
3	39342	R
3	39346	R
3	39350	R
3	39354	R
3	39358	W
3	39362	R
3	39366	R
3	39370	W
3	39374	R
3	39378	R
3	39382	W
3	39386	R
3	39390	W
3	39394	R
3	39398	R
3	39402	W
3	38514	R
3	38518	R
3	38522	R
3	38526	W
3	38530	W
3	38534	R
3	38538	R
3	38542	R
3	38546	R
3	38550	R
3	38554	W
3	38558	W
3	38562	R
3	38566	W
3	38570	R
3	38574	W
3	38578	R
3	38582	W
3	38586	R
3	38590	R
3	38594	W
3	38598	R
3	38602	R
3	38606	W
3	38610	W
3	38614	W
3	38618	R
3	38622	R
3	38626	R
3	38630	R
3	38634	W
3	38638	R
3	38642	W
3	38646	R
3	36654	W
3	36658	W
3	36662	R
3	35386	W
3	35390	R
3	35394	R
3	35398	R
3	35402	W
3	33091	W
3	33095	R
3	33099	R
3	33103	R
3	33107	W
3	33111	W
3	33115	W
3	33119	W
3	48426	W
3	48430	R
3	48434	W
3	48438	W
3	48442	W
3	48446	W
3	48450	R
3	43709	W
3	43713	W
3	43717	W
3	43721	W
3	54202	R
3	54206	W
3	45093	R
3	45097	R
3	45101	W
3	45105	W
3	45109	R
3	45113	W
3	45117	R
3	45121	R
3	45125	W
3	45129	R
3	45133	R
3	45137	W
3	45141	R
3	45145	W
3	45149	W
3	55298	W
3	55302	W
3	55306	R
3	55310	W
3	55314	W
3	55318	R
3	47035	R
3	47039	R
3	47043	R
3	47047	R
3	47051	W
3	47055	R
3	47059	W
3	47063	W
3	47067	R
3	51190	W
3	51194	R
3	51198	R
3	37783	W
3	37787	W
3	37791	R
3	37795	R
3	37799	R
3	37803	W
3	37807	W
3	37811	R
3	56036	R
3	57997	R
3	58001	W
3	58005	R
3	55422	W
3	55426	R
3	55430	R
3	55434	R
3	55438	W
3	55442	W
3	55446	W
3	55450	W
3	55454	R
3	55458	W
3	55462	R
3	62700	R
3	62704	R
3	62708	R
3	62712	R
3	62716	W
3	62720	R
3	62724	W
3	62728	W
3	62732	R
3	62736	W
3	62740	R
3	62744	R
3	62748	W
3	62752	R
3	62756	R
3	62760	R
3	62764	R
3	62768	R
3	62772	W
3	62776	R
3	54831	W
3	57855	R
3	57859	W
3	57863	W
3	57867	W
3	57871	R
3	57875	W
3	57879	R
3	57883	R
3	46644	R
3	46648	W
3	46652	R
3	46656	W
3	46660	W
3	46664	W
3	46668	R
3	46672	W
3	46676	R
3	46680	W
3	46684	R
3	46688	R
3	46692	R
3	46696	R
3	46700	R
3	46704	R
3	46708	W
3	42731	W
3	42735	W
3	42739	R
3	42743	R
3	42747	R
3	42751	R
3	42755	R
3	42910	W
3	42914	R
3	42918	R
3	42922	R
3	42926	W
3	42930	R
3	42934	W
3	42938	W
3	42942	W
3	42946	W
3	42950	W
3	42954	R
3	42958	W
3	42962	W
3	42966	R
3	42970	W
3	40787	W
3	40791	R
3	40795	W
3	40799	W
3	40803	W
3	40807	W
3	40811	R
3	40815	R
3	40819	R
3	40823	W
3	40827	W
3	39844	W
3	39848	R
3	39852	W
3	39856	R
3	39860	R
3	39864	W
3	39868	W
3	39872	R
3	39876	R
3	39880	W
3	39884	W
3	39888	W
3	39892	R
3	39896	W
3	39900	R
3	39904	W
3	39908	W
3	39912	R
3	39916	W
3	42753	R
3	42757	W
3	42761	W
3	42765	W
3	42769	R
3	42773	R
3	42777	R
3	42781	R
3	42785	W
3	42789	W
3	37630	W
3	37634	W
3	37638	W
3	35335	R
3	35339	W
3	35343	W
3	35347	R
3	35351	W
3	51745	R
3	51749	R
3	51753	R
3	53855	W
3	52715	W
3	52719	W
3	65143	W
3	65462	W
3	65466	R
3	65470	R
3	65474	W
3	65478	W
3	65482	W
3	65486	W
3	65490	W
3	65494	R
3	65498	R
3	65502	R
3	65506	R
3	65508	R
3	65512	W
3	65516	R
3	65520	R
3	65524	W
3	65528	R
3	65532	W
3	65533	W
3	39830	R
3	39834	W
3	39838	W
3	39842	R
3	36805	W
3	36809	R
3	36813	W
3	36817	W
3	36821	R
3	36825	W
3	36829	R
3	36833	W
3	51650	R
3	51654	R
3	51658	W
3	51662	R
3	48726	W
3	48730	R
3	48734	W
3	48738	W
3	48742	W
3	48746	R
3	48750	W
3	38539	W
3	38543	R
3	38547	R
3	38551	W
3	38555	W
3	38559	R
3	38563	R
3	38567	R
3	38571	R
3	38575	R
3	38579	R
3	38583	W
3	37607	W
3	37611	R
3	37615	W
3	37619	W
3	37623	R
3	37627	R
3	37631	W
3	37635	R
3	37639	R
3	37643	W
3	37647	W
3	37651	W
3	37655	W
3	37659	W
3	37663	W
3	37667	R
3	37671	W
3	37675	R
3	37679	W
3	37683	R
3	37687	R
3	37691	W
3	36635	R
3	50471	W
3	50475	W
3	50479	R
3	50483	W
3	50487	R
3	50491	W
3	50495	R
3	50499	W
3	50503	R
3	50507	W
3	50511	W
3	50515	R
3	50519	W
3	50523	R
3	50527	W
3	50531	W
3	50535	R
3	50539	R
3	50543	W
3	50547	R
3	50551	R
3	50555	W
3	50559	R
3	50563	R
3	50567	W
3	50571	R
3	50575	R
3	50579	R
3	50583	W
3	50587	W
3	50591	W
3	50595	R
3	50599	W
3	50603	W
3	40586	W
3	38926	W
3	38930	R
3	38934	W
3	38938	W
3	38942	R
3	38946	W
3	38950	W
3	38954	R
3	50230	R
3	50234	R
3	50238	W
3	50242	R
3	50246	W
3	50250	W
3	50254	R
3	50258	W
3	39851	W
3	39855	R
3	39859	R
3	37401	R
3	37405	W
3	37409	W
3	37413	W
3	63974	W
3	63978	W
3	63982	R
3	63986	R
3	63990	R
3	63994	R
3	64066	W
3	64070	W
3	64074	W
3	64078	R
3	64082	R
3	64086	R
3	64090	W
3	64094	W
3	64098	R
3	64102	R
3	64106	R
3	64110	W
3	64114	W
3	64118	W
3	64122	R
3	64126	R
3	64130	W
3	32825	R
3	32829	R
3	32833	R
3	32837	R
3	59089	R
3	59093	R
3	59097	W
3	59101	R
3	59105	W
3	59109	W
3	59113	W
3	59117	R
3	59121	R
3	59125	R
3	59129	R
3	59133	W
3	59137	R
3	59141	W
3	59145	R
3	59149	W
3	59153	R
3	59157	R
3	59161	R
3	59165	R
3	58693	R
3	58697	W
3	58701	W
3	32885	R
3	32889	W
3	32893	R
3	32897	R
3	32901	W
3	32905	R
3	32909	R
3	32913	W
3	32905	R
3	32909	W
3	32913	R
3	32917	R
3	32921	W
3	32925	W
3	32929	R
3	32933	R
3	32937	W
3	32941	R
3	32945	R
3	32949	R
3	32953	R
3	32957	W
3	32961	R
3	32934	R
3	32938	W
3	32942	W
3	32946	W
3	32950	W
3	32954	W
3	61988	W
3	61992	W
3	61996	W
3	62000	R
3	62004	R
3	62008	R
3	62012	R
3	62016	W
3	62020	W
3	63449	W
3	63453	R
3	63457	W
3	63461	R
3	63465	W
3	63469	R
3	35698	W
3	57892	W
3	57896	W
3	56583	R
3	56587	W
3	56591	W
3	56595	W
3	56599	R
3	56603	W
3	56607	R
3	56611	W
3	56615	R
3	56619	W
3	56623	R
3	56627	W
3	56631	R
3	56635	R
3	56639	R
3	56643	W
3	56647	R
3	56651	R
3	56655	R
3	56659	W
3	56663	W
3	56667	R
3	56671	R
3	56675	W
3	56679	R
3	56683	R
3	56687	R
3	56691	R
3	56695	R
3	56699	W
3	56703	R
3	56707	R
3	56711	R
3	56715	R
3	56719	R
3	56723	R
3	56727	R
3	56731	R
3	56735	W
3	56739	R
3	56743	W
3	56747	W
3	56751	R
3	56755	W
3	56759	W
3	56763	W
3	56767	W
3	56771	W
3	56775	R
3	56779	W
3	56783	R
3	48373	W
3	48377	R
3	48381	R
3	48385	W
3	48389	W
3	48393	R
3	48397	W
3	48401	R
3	48405	W
3	48409	R
3	48413	W
3	48417	W
3	48421	R
3	44349	W
3	44353	W
3	44357	W
3	44361	R
3	44365	R
3	44369	W
3	44373	R
3	44377	R
3	63013	R
3	63017	W
3	63021	W
3	63025	W
3	63029	R
3	63033	W
3	63037	R
3	63041	R
3	63045	R
3	63049	W
3	63053	W
3	63057	R
3	63061	R
3	63065	R
3	63069	R
3	63073	W
3	63077	W
3	63081	W
3	63085	R
3	63089	W
3	63093	R
3	63097	W
3	63101	R
3	63105	W
3	63109	R
3	63113	W
3	63117	R
3	63121	W
3	63125	W
3	63129	W
3	63133	R
3	64483	W
3	64487	W
3	64491	W
3	64495	R
3	64499	W
3	64503	R
3	64507	W
3	64511	R
3	65528	R
3	65532	W
3	57465	W
3	57469	R
3	57331	R
3	57335	R
3	57339	R
3	57343	R
3	57347	R
3	57351	W
3	57355	W
3	57359	R
3	57363	R
3	57367	W
3	57371	R
3	57375	W
3	57379	W
3	53120	R
